total_comments,root_degree,avg_tree_size,avg_depth
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
13,9,1.4444444444444444,1.3333333333333333
54,10,5.4,3.2
20,8,2.5,2.375
1,1,1.0,1.0
8,6,1.3333333333333333,1.3333333333333333
20,14,1.4285714285714286,1.4285714285714286
7,2,3.5,3.5
3,2,1.5,1.5
4,2,2.0,2.0
20,5,4.0,2.8
3,3,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
111,59,1.88135593220339,1.3728813559322033
1,1,1.0,1.0
2,2,1.0,1.0
9,6,1.5,1.1666666666666667
5,4,1.25,1.25
10,6,1.6666666666666667,1.5
38,15,2.533333333333333,2.0
1,1,1.0,1.0
1,1,1.0,1.0
3,1,3.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
21,7,3.0,2.2857142857142856
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
5,4,1.25,1.25
2,2,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
31,4,7.75,6.75
1,1,1.0,1.0
10,7,1.4285714285714286,1.4285714285714286
1,1,1.0,1.0
1,1,1.0,1.0
7,4,1.75,1.75
1,1,1.0,1.0
6,3,2.0,2.0
10,10,1.0,1.0
4,2,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
53,35,1.5142857142857142,1.4
1,1,1.0,1.0
1,1,1.0,1.0
3,3,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
1,1,1.0,1.0
33,12,2.75,2.0
5,4,1.25,1.25
1,1,1.0,1.0
26,5,5.2,2.8
1,1,1.0,1.0
1,1,1.0,1.0
8,4,2.0,1.5
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
7,7,1.0,1.0
1,1,1.0,1.0
3,3,1.0,1.0
1,1,1.0,1.0
4,4,1.0,1.0
3,3,1.0,1.0
17,6,2.8333333333333335,2.5
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
5,3,1.6666666666666667,1.6666666666666667
2,2,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
18,17,1.0588235294117647,1.0588235294117647
1,1,1.0,1.0
1,1,1.0,1.0
3,3,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
6,3,2.0,2.0
16,10,1.6,1.5
1,1,1.0,1.0
5,3,1.6666666666666667,1.6666666666666667
1,1,1.0,1.0
209,64,3.265625,1.921875
2,2,1.0,1.0
7,5,1.4,1.2
1,1,1.0,1.0
1,1,1.0,1.0
90,30,3.0,1.8
1,1,1.0,1.0
3,1,3.0,3.0
1,1,1.0,1.0
1,1,1.0,1.0
57,15,3.8,2.466666666666667
4,1,4.0,4.0
5,5,1.0,1.0
12,8,1.5,1.375
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
27,11,2.4545454545454546,1.7272727272727273
114,58,1.9655172413793103,1.4310344827586208
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
15,3,5.0,3.6666666666666665
1,1,1.0,1.0
15,10,1.5,1.4
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
2,1,2.0,2.0
2,2,1.0,1.0
12,5,2.4,2.2
2,2,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
6,1,6.0,5.0
21,7,3.0,1.8571428571428572
7,7,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
8,7,1.1428571428571428,1.1428571428571428
1,1,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
6,4,1.5,1.5
3,2,1.5,1.5
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
14,7,2.0,1.8571428571428572
1,1,1.0,1.0
3,2,1.5,1.5
5,3,1.6666666666666667,1.3333333333333333
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
43,6,7.166666666666667,3.6666666666666665
2,2,1.0,1.0
12,6,2.0,2.0
448,101,4.435643564356436,1.7920792079207921
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
16,7,2.2857142857142856,2.0
4,4,1.0,1.0
22,10,2.2,1.8
1,1,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
4,4,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
17,11,1.5454545454545454,1.3636363636363635
9,2,4.5,2.0
1,1,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
32,10,3.2,2.1
1,1,1.0,1.0
11,4,2.75,2.25
19,7,2.7142857142857144,2.0
200,66,3.0303030303030303,1.893939393939394
16,8,2.0,1.5
41,35,1.1714285714285715,1.1142857142857143
2,2,1.0,1.0
1,1,1.0,1.0
24,2,12.0,3.5
5,2,2.5,2.5
12,4,3.0,2.5
2,1,2.0,2.0
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
29,8,3.625,2.25
2,2,1.0,1.0
327,61,5.360655737704918,2.098360655737705
40,8,5.0,2.875
2,2,1.0,1.0
2,1,2.0,2.0
19,6,3.1666666666666665,2.5
1,1,1.0,1.0
22,7,3.142857142857143,2.857142857142857
1,1,1.0,1.0
4,4,1.0,1.0
2,1,2.0,2.0
15,6,2.5,2.0
4,2,2.0,2.0
12,8,1.5,1.5
4,4,1.0,1.0
103,40,2.575,1.675
2,2,1.0,1.0
11,6,1.8333333333333333,1.8333333333333333
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
47,25,1.88,1.64
2,1,2.0,2.0
6,5,1.2,1.2
7,1,7.0,4.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
8,7,1.1428571428571428,1.1428571428571428
1,1,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
14,7,2.0,2.0
1,1,1.0,1.0
7,5,1.4,1.4
1,1,1.0,1.0
240,46,5.217391304347826,2.5869565217391304
1,1,1.0,1.0
6,5,1.2,1.2
14,7,2.0,1.7142857142857142
13,10,1.3,1.3
1,1,1.0,1.0
9,6,1.5,1.5
2,2,1.0,1.0
14,7,2.0,1.5714285714285714
19,8,2.375,1.75
1,1,1.0,1.0
2,2,1.0,1.0
10,6,1.6666666666666667,1.6666666666666667
3,2,1.5,1.5
7,6,1.1666666666666667,1.1666666666666667
2,2,1.0,1.0
52,14,3.7142857142857144,2.0
1,1,1.0,1.0
121,36,3.361111111111111,2.0833333333333335
272,125,2.176,1.52
2,2,1.0,1.0
6,4,1.5,1.5
7,4,1.75,1.5
3,3,1.0,1.0
13,10,1.3,1.2
7,6,1.1666666666666667,1.1666666666666667
1,1,1.0,1.0
51,21,2.4285714285714284,1.9523809523809523
2,1,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
156,29,5.379310344827586,2.8620689655172415
2,1,2.0,2.0
26,18,1.4444444444444444,1.3888888888888888
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
58,26,2.230769230769231,1.6923076923076923
1,1,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
1,1,1.0,1.0
8,5,1.6,1.6
1,1,1.0,1.0
3,3,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
13,7,1.8571428571428572,1.7142857142857142
2,1,2.0,2.0
41,17,2.411764705882353,1.6470588235294117
5,3,1.6666666666666667,1.3333333333333333
2,1,2.0,2.0
1,1,1.0,1.0
2,2,1.0,1.0
5,3,1.6666666666666667,1.6666666666666667
14,9,1.5555555555555556,1.3333333333333333
1,1,1.0,1.0
2,1,2.0,2.0
2,1,2.0,2.0
2,2,1.0,1.0
5,3,1.6666666666666667,1.3333333333333333
18,12,1.5,1.4166666666666667
3,3,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
30,10,3.0,2.7
1,1,1.0,1.0
3,1,3.0,3.0
1,1,1.0,1.0
5,2,2.5,2.5
1,1,1.0,1.0
8,8,1.0,1.0
6,4,1.5,1.5
7,4,1.75,1.5
3,3,1.0,1.0
23,15,1.5333333333333334,1.4
14,8,1.75,1.5
33,12,2.75,2.25
5,5,1.0,1.0
4,4,1.0,1.0
7,2,3.5,2.0
16,13,1.2307692307692308,1.1538461538461537
1,1,1.0,1.0
41,23,1.7826086956521738,1.5217391304347827
25,11,2.272727272727273,2.0
32,10,3.2,2.2
1,1,1.0,1.0
10,8,1.25,1.25
81,22,3.6818181818181817,2.8181818181818183
3,2,1.5,1.5
2,1,2.0,2.0
9,6,1.5,1.5
2,1,2.0,2.0
3,3,1.0,1.0
3,3,1.0,1.0
6,2,3.0,3.0
3,3,1.0,1.0
4,4,1.0,1.0
23,7,3.2857142857142856,1.8571428571428572
26,9,2.888888888888889,2.3333333333333335
14,4,3.5,2.75
29,13,2.230769230769231,1.7692307692307692
8,3,2.6666666666666665,2.3333333333333335
16,9,1.7777777777777777,1.5555555555555556
2,1,2.0,2.0
4,2,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
32,12,2.6666666666666665,1.75
1,1,1.0,1.0
7,4,1.75,1.75
1,1,1.0,1.0
1,1,1.0,1.0
5,1,5.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
120,68,1.7647058823529411,1.338235294117647
5,3,1.6666666666666667,1.6666666666666667
5,3,1.6666666666666667,1.6666666666666667
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
18,15,1.2,1.1333333333333333
1,1,1.0,1.0
1,1,1.0,1.0
3,1,3.0,3.0
1,1,1.0,1.0
2,2,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
6,6,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
4,1,4.0,3.0
1,1,1.0,1.0
1,1,1.0,1.0
3,3,1.0,1.0
5,4,1.25,1.25
8,5,1.6,1.6
17,12,1.4166666666666667,1.4166666666666667
8,8,1.0,1.0
1,1,1.0,1.0
5,4,1.25,1.25
1,1,1.0,1.0
8,6,1.3333333333333333,1.1666666666666667
74,39,1.8974358974358974,1.564102564102564
4,4,1.0,1.0
3,3,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
7,6,1.1666666666666667,1.1666666666666667
1,1,1.0,1.0
1,1,1.0,1.0
64,19,3.3684210526315788,2.736842105263158
1,1,1.0,1.0
91,33,2.757575757575758,1.7575757575757576
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
6,1,6.0,6.0
6,5,1.2,1.2
3,2,1.5,1.5
3,3,1.0,1.0
1,1,1.0,1.0
8,6,1.3333333333333333,1.3333333333333333
92,27,3.4074074074074074,2.3703703703703702
5,5,1.0,1.0
1,1,1.0,1.0
8,7,1.1428571428571428,1.1428571428571428
312,77,4.0519480519480515,1.9350649350649352
3,2,1.5,1.5
16,14,1.1428571428571428,1.1428571428571428
3,3,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
3,1,3.0,3.0
1,1,1.0,1.0
4,4,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
6,6,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
4,1,4.0,4.0
6,3,2.0,2.0
1,1,1.0,1.0
13,8,1.625,1.625
49,20,2.45,1.95
14,10,1.4,1.3
1,1,1.0,1.0
2,1,2.0,2.0
4,4,1.0,1.0
1,1,1.0,1.0
4,2,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
10,5,2.0,1.8
1,1,1.0,1.0
17,7,2.4285714285714284,2.2857142857142856
6,4,1.5,1.5
4,3,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
12,4,3.0,2.25
4,1,4.0,4.0
2,1,2.0,2.0
7,7,1.0,1.0
15,6,2.5,2.0
1,1,1.0,1.0
1,1,1.0,1.0
13,6,2.1666666666666665,2.0
1,1,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
2,1,2.0,2.0
2,1,2.0,2.0
5,3,1.6666666666666667,1.6666666666666667
12,6,2.0,1.5
1,1,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
8,7,1.1428571428571428,1.1428571428571428
1,1,1.0,1.0
2,2,1.0,1.0
7,3,2.3333333333333335,2.0
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
8,6,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
10,6,1.6666666666666667,1.6666666666666667
1,1,1.0,1.0
104,9,11.555555555555555,4.888888888888889
26,10,2.6,2.1
7,7,1.0,1.0
1,1,1.0,1.0
7,7,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
4,4,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
9,5,1.8,1.4
2,2,1.0,1.0
1,1,1.0,1.0
18,8,2.25,2.25
10,3,3.3333333333333335,3.3333333333333335
2,2,1.0,1.0
5,4,1.25,1.25
1,1,1.0,1.0
1,1,1.0,1.0
7,6,1.1666666666666667,1.1666666666666667
21,9,2.3333333333333335,1.6666666666666667
62,19,3.263157894736842,1.736842105263158
220,79,2.7848101265822787,2.037974683544304
3,3,1.0,1.0
4,4,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
16,5,3.2,2.4
2,2,1.0,1.0
2,2,1.0,1.0
16,5,3.2,2.4
6,1,6.0,4.0
1,1,1.0,1.0
2,2,1.0,1.0
11,4,2.75,2.25
17,7,2.4285714285714284,1.5714285714285714
1,1,1.0,1.0
3,2,1.5,1.5
6,3,2.0,2.0
10,6,1.6666666666666667,1.6666666666666667
22,13,1.6923076923076923,1.6153846153846154
1,1,1.0,1.0
35,15,2.3333333333333335,2.066666666666667
4,2,2.0,2.0
21,13,1.6153846153846154,1.6153846153846154
4,2,2.0,1.5
1,1,1.0,1.0
1,1,1.0,1.0
5,3,1.6666666666666667,1.6666666666666667
78,29,2.689655172413793,1.8620689655172413
6,2,3.0,3.0
11,3,3.6666666666666665,3.6666666666666665
8,6,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
8,3,2.6666666666666665,2.3333333333333335
6,3,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
30,20,1.5,1.35
9,5,1.8,1.4
11,6,1.8333333333333333,1.5
1,1,1.0,1.0
33,10,3.3,2.3
16,4,4.0,3.0
7,2,3.5,3.0
1,1,1.0,1.0
4,4,1.0,1.0
2,1,2.0,2.0
106,59,1.7966101694915255,1.4406779661016949
1,1,1.0,1.0
17,7,2.4285714285714284,2.142857142857143
6,4,1.5,1.5
22,17,1.2941176470588236,1.2941176470588236
10,8,1.25,1.25
4,2,2.0,1.5
1,1,1.0,1.0
3,3,1.0,1.0
5,4,1.25,1.25
3,3,1.0,1.0
1,1,1.0,1.0
5,4,1.25,1.25
3,3,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
1,1,1.0,1.0
7,2,3.5,2.5
1,1,1.0,1.0
12,8,1.5,1.5
3,2,1.5,1.5
2,2,1.0,1.0
2,1,2.0,2.0
7,5,1.4,1.4
4,3,1.3333333333333333,1.3333333333333333
19,9,2.111111111111111,1.7777777777777777
4,2,2.0,2.0
6,4,1.5,1.5
1,1,1.0,1.0
3,2,1.5,1.5
3,3,1.0,1.0
2,2,1.0,1.0
9,3,3.0,2.6666666666666665
7,2,3.5,3.0
1,1,1.0,1.0
5,5,1.0,1.0
9,6,1.5,1.5
2,2,1.0,1.0
9,4,2.25,2.0
14,6,2.3333333333333335,2.3333333333333335
45,26,1.7307692307692308,1.5
12,7,1.7142857142857142,1.7142857142857142
4,3,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
4,4,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
15,9,1.6666666666666667,1.3333333333333333
10,7,1.4285714285714286,1.2857142857142858
3,3,1.0,1.0
1,1,1.0,1.0
10,6,1.6666666666666667,1.5
7,7,1.0,1.0
8,1,8.0,5.0
1,1,1.0,1.0
6,4,1.5,1.5
6,4,1.5,1.5
2,1,2.0,2.0
1,1,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
7,6,1.1666666666666667,1.1666666666666667
1,1,1.0,1.0
22,7,3.142857142857143,1.7142857142857142
1,1,1.0,1.0
5,3,1.6666666666666667,1.6666666666666667
43,8,5.375,3.25
8,3,2.6666666666666665,2.6666666666666665
2,2,1.0,1.0
20,13,1.5384615384615385,1.5384615384615385
1,1,1.0,1.0
14,3,4.666666666666667,4.0
13,10,1.3,1.3
1,1,1.0,1.0
1,1,1.0,1.0
5,2,2.5,2.5
1,1,1.0,1.0
15,11,1.3636363636363635,1.0909090909090908
1,1,1.0,1.0
2,1,2.0,2.0
2,1,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
21,14,1.5,1.3571428571428572
46,12,3.8333333333333335,2.8333333333333335
1,1,1.0,1.0
7,5,1.4,1.4
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
2,2,1.0,1.0
15,10,1.5,1.5
1,1,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
30,12,2.5,2.0
2,2,1.0,1.0
15,10,1.5,1.4
1,1,1.0,1.0
2,2,1.0,1.0
23,6,3.8333333333333335,2.8333333333333335
4,1,4.0,3.0
95,54,1.7592592592592593,1.4259259259259258
1,1,1.0,1.0
2,2,1.0,1.0
2,2,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
14,9,1.5555555555555556,1.4444444444444444
30,8,3.75,3.25
3,2,1.5,1.5
41,18,2.2777777777777777,2.0
1,1,1.0,1.0
12,9,1.3333333333333333,1.3333333333333333
7,4,1.75,1.75
6,3,2.0,2.0
1,1,1.0,1.0
42,22,1.9090909090909092,1.7272727272727273
7,5,1.4,1.4
4,2,2.0,1.5
7,4,1.75,1.75
5,5,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
18,11,1.6363636363636365,1.4545454545454546
4,4,1.0,1.0
2,1,2.0,2.0
19,5,3.8,2.4
3,2,1.5,1.5
58,19,3.0526315789473686,2.6315789473684212
1,1,1.0,1.0
2,2,1.0,1.0
9,8,1.125,1.125
1,1,1.0,1.0
209,49,4.26530612244898,2.142857142857143
1,1,1.0,1.0
6,6,1.0,1.0
1,1,1.0,1.0
5,4,1.25,1.25
2,1,2.0,2.0
2,2,1.0,1.0
1,1,1.0,1.0
10,7,1.4285714285714286,1.4285714285714286
5,4,1.25,1.25
25,17,1.4705882352941178,1.411764705882353
6,4,1.5,1.5
113,26,4.346153846153846,3.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
46,20,2.3,1.85
8,1,8.0,6.0
10,7,1.4285714285714286,1.4285714285714286
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
203,77,2.6363636363636362,1.7012987012987013
4,4,1.0,1.0
16,10,1.6,1.5
235,52,4.519230769230769,2.230769230769231
31,17,1.8235294117647058,1.7058823529411764
19,13,1.4615384615384615,1.3846153846153846
4,4,1.0,1.0
5,1,5.0,5.0
2,2,1.0,1.0
311,72,4.319444444444445,2.638888888888889
11,6,1.8333333333333333,1.6666666666666667
1,1,1.0,1.0
236,83,2.8433734939759034,1.8674698795180722
2,2,1.0,1.0
5,3,1.6666666666666667,1.6666666666666667
2,1,2.0,2.0
1,1,1.0,1.0
2,1,2.0,2.0
9,8,1.125,1.125
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
40,16,2.5,2.1875
1,1,1.0,1.0
1,1,1.0,1.0
13,12,1.0833333333333333,1.0833333333333333
1,1,1.0,1.0
15,2,7.5,4.5
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
6,4,1.5,1.5
1,1,1.0,1.0
13,3,4.333333333333333,2.3333333333333335
6,6,1.0,1.0
28,14,2.0,1.5714285714285714
1,1,1.0,1.0
109,28,3.892857142857143,2.25
7,2,3.5,2.5
2,2,1.0,1.0
73,21,3.4761904761904763,2.1904761904761907
41,5,8.2,7.6
8,3,2.6666666666666665,2.3333333333333335
9,6,1.5,1.3333333333333333
5,5,1.0,1.0
32,12,2.6666666666666665,2.1666666666666665
6,3,2.0,1.6666666666666667
11,4,2.75,2.0
17,7,2.4285714285714284,2.2857142857142856
1,1,1.0,1.0
31,5,6.2,3.4
1,1,1.0,1.0
66,13,5.076923076923077,3.230769230769231
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
2,2,1.0,1.0
9,7,1.2857142857142858,1.1428571428571428
4,1,4.0,4.0
191,103,1.854368932038835,1.5048543689320388
2,1,2.0,2.0
2,1,2.0,2.0
2,1,2.0,2.0
1,1,1.0,1.0
79,14,5.642857142857143,2.7142857142857144
1,1,1.0,1.0
1,1,1.0,1.0
15,8,1.875,1.875
15,10,1.5,1.5
6,5,1.2,1.2
19,7,2.7142857142857144,1.8571428571428572
20,10,2.0,1.7
2,2,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
36,15,2.4,1.4666666666666666
9,2,4.5,4.0
1,1,1.0,1.0
1,1,1.0,1.0
131,26,5.038461538461538,2.423076923076923
5,2,2.5,2.5
1,1,1.0,1.0
7,3,2.3333333333333335,2.3333333333333335
317,43,7.372093023255814,2.86046511627907
4,3,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
343,120,2.8583333333333334,1.5916666666666666
57,9,6.333333333333333,4.0
1,1,1.0,1.0
2,2,1.0,1.0
4,4,1.0,1.0
1,1,1.0,1.0
12,9,1.3333333333333333,1.2222222222222223
1,1,1.0,1.0
14,6,2.3333333333333335,2.1666666666666665
7,6,1.1666666666666667,1.1666666666666667
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
1,1,1.0,1.0
2,1,2.0,2.0
2,1,2.0,2.0
2,1,2.0,2.0
2,1,2.0,2.0
2,1,2.0,2.0
2,1,2.0,2.0
114,42,2.7142857142857144,1.9523809523809523
6,6,1.0,1.0
36,9,4.0,2.888888888888889
2,2,1.0,1.0
10,5,2.0,1.8
4,4,1.0,1.0
5,2,2.5,2.5
1,1,1.0,1.0
1,1,1.0,1.0
76,17,4.470588235294118,2.9411764705882355
3,2,1.5,1.5
29,9,3.2222222222222223,2.7777777777777777
119,49,2.4285714285714284,1.9183673469387754
12,2,6.0,4.0
1,1,1.0,1.0
17,9,1.8888888888888888,1.6666666666666667
1,1,1.0,1.0
37,8,4.625,3.125
22,8,2.75,2.125
3,2,1.5,1.5
3,3,1.0,1.0
150,41,3.658536585365854,2.1463414634146343
7,1,7.0,5.0
1,1,1.0,1.0
1,1,1.0,1.0
10,9,1.1111111111111112,1.1111111111111112
1,1,1.0,1.0
8,2,4.0,4.0
25,16,1.5625,1.5
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
1,1,1.0,1.0
6,4,1.5,1.5
1,1,1.0,1.0
18,5,3.6,3.4
1,1,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
18,6,3.0,2.3333333333333335
1,1,1.0,1.0
184,33,5.575757575757576,2.5454545454545454
2,2,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
3,3,1.0,1.0
3,3,1.0,1.0
2,2,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
5,2,2.5,2.0
1,1,1.0,1.0
1,1,1.0,1.0
6,1,6.0,4.0
3,3,1.0,1.0
8,2,4.0,3.5
2,2,1.0,1.0
352,45,7.822222222222222,2.3333333333333335
6,1,6.0,5.0
1,1,1.0,1.0
22,5,4.4,3.6
11,8,1.375,1.25
1,1,1.0,1.0
526,102,5.1568627450980395,2.196078431372549
1,1,1.0,1.0
9,5,1.8,1.8
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
8,4,2.0,2.0
1,1,1.0,1.0
8,4,2.0,1.75
10,6,1.6666666666666667,1.6666666666666667
1,1,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
23,16,1.4375,1.375
4,3,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
2,1,2.0,2.0
1,1,1.0,1.0
17,12,1.4166666666666667,1.4166666666666667
1,1,1.0,1.0
1,1,1.0,1.0
1,1,1.0,1.0
59,25,2.36,1.76
1,1,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
4,3,1.3333333333333333,1.3333333333333333
22,9,2.4444444444444446,1.7777777777777777
18,6,3.0,2.1666666666666665
1,1,1.0,1.0
1,1,1.0,1.0
26,9,2.888888888888889,2.0
1,1,1.0,1.0
92,18,5.111111111111111,2.5
7,6,1.1666666666666667,1.1666666666666667
27,6,4.5,3.5
1,1,1.0,1.0
170,31,5.483870967741935,2.967741935483871
12,3,4.0,2.3333333333333335
3,2,1.5,1.5
9,4,2.25,1.75
1,1,1.0,1.0
72,11,6.545454545454546,3.1818181818181817
175,78,2.2435897435897436,1.6794871794871795
19,9,2.111111111111111,1.8888888888888888
1,1,1.0,1.0
18,11,1.6363636363636365,1.6363636363636365
1,1,1.0,1.0
20,5,4.0,3.0
20,12,1.6666666666666667,1.5
1,1,1.0,1.0
3,2,1.5,1.5
21,13,1.6153846153846154,1.3076923076923077
5,2,2.5,2.5
5,4,1.25,1.25
1,1,1.0,1.0
1,1,1.0,1.0
15,5,3.0,2.6
15,11,1.3636363636363635,1.2727272727272727
26,18,1.4444444444444444,1.3888888888888888
3,2,1.5,1.5
1,1,1.0,1.0
224,55,4.072727272727272,2.1272727272727274
4,2,2.0,2.0
3,2,1.5,1.5
1,1,1.0,1.0
5,3,1.6666666666666667,1.6666666666666667
2,1,2.0,2.0
1,1,1.0,1.0
3,2,1.5,1.5
15,6,2.5,2.0
3,2,1.5,1.5
2,1,2.0,2.0
2,1,2.0,2.0
4,2,2.0,2.0
8,6,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
1,1,1.0,1.0
3,2,1.5,1.5
73,40,1.825,1.6
2,2,1.0,1.0
2,2,1.0,1.0
85,31,2.7419354838709675,2.161290322580645
1,1,1.0,1.0
2,1,2.0,2.0
5,4,1.25,1.25
1,1,1.0,1.0
4,3,1.3333333333333333,1.3333333333333333
1,1,1.0,1.0
14,3,4.666666666666667,2.3333333333333335
7,1,7.0,7.0
13,4,3.25,2.75
